Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
852,0,2,1.0,0,15.0
853,0,2,1.0,0,16.0
854,0,2,1.0,0,17.0
855,0,2,1.0,0,12.0
856,0,1,0.5,0,4.0
857,0,0,0.0,1,0.0
858,0,0,0.0,0,0.0
859,0,0,0.0,0,0.0
860,0,0,0.0,0,0.0
861,0,0,0.0,0,0.0
862,0,0,0.0,0,0.0
863,1,0,0.5,1,0.33
864,1,0,0.5,1,1.0
865,1,0,0.5,0,1.5
866,1,0,0.5,0,2.0
867,1,0,0.5,0,2.5
868,1,0,0.5,1,2.0
869,1,0,0.5,0,2.33
870,2,0,1.0,0,3.0
871,2,0,1.0,0,3.67
872,2,0,1.0,0,4.33
873,2,0,1.0,0,5.0
874,2,0,1.0,0,5.67
875,3,0,1.5,0,4.75
876,3,0,1.5,0,5.5
877,3,0,1.5,0,6.25
878,3,0,1.5,0,7.0
879,3,0,1.5,0,7.75
880,3,0,1.5,0,8.5
881,3,0,1.5,0,6.17
882,3,0,1.5,0,6.67
883,4,0,2.0,0,7.33
884,4,0,2.0,0,9.6
885,4,0,2.0,0,10.4
886,4,0,2.0,0,11.2
887,4,0,2.0,0,12.0
888,6,0,3.0,1,10.83
889,5,0,2.5,0,11.67
890,5,0,2.5,0,12.5
891,5,0,2.5,0,13.33
892,5,0,2.5,0,14.17
893,5,0,2.5,0,15.0
894,6,0,3.0,0,16.0
895,7,0,3.5,0,14.57
896,6,0,3.0,0,15.43
897,6,0,3.0,0,16.29
898,7,0,3.5,0,17.29
899,7,0,3.5,0,18.29
900,7,0,3.5,0,19.29
901,6,0,3.0,0,14.71
902,5,0,2.5,0,10.86
903,4,0,2.0,0,7.57
904,3,0,1.5,0,5.83
905,2,0,1.0,0,3.33
906,1,1,0.0,0,2.0
907,0,1,0.5,0,0.4
908,0,1,0.5,0,0.6
909,0,1,0.5,1,1.0
910,0,1,0.5,0,1.25
911,0,1,0.5,1,1.5
912,0,1,0.5,1,2.33
913,0,1,0.5,0,2.67
914,0,1,0.5,1,3.0
915,0,1,0.5,0,3.33
916,0,1,0.5,1,3.67
917,0,1,0.5,0,4.0
918,0,1,0.5,1,6.5
919,0,1,0.5,0,7.0
920,0,1,0.5,1,15.0
921,0,2,1.0,1,5.33
922,0,1,0.5,0,5.67
923,0,1,0.5,1,6.0
924,0,1,0.5,0,6.33
925,0,1,0.5,1,10.0
926,0,1,0.5,0,10.5
927,0,1,0.5,0,11.0
928,0,1,0.5,0,7.67
929,0,2,1.0,0,8.33
930,0,2,1.0,0,9.0
931,0,2,1.0,1,9.67
932,0,2,1.0,0,15.5
933,0,2,1.0,0,16.5
934,0,2,1.0,0,17.5
935,0,2,1.0,0,12.33
936,0,2,1.0,0,13.0
937,0,2,1.0,1,13.67
938,0,2,1.0,0,14.33
939,0,2,1.0,0,15.0
940,0,2,1.0,0,23.5
941,0,3,1.5,0,12.25
942,0,2,1.0,0,12.75
943,0,2,1.0,0,13.25
944,0,2,1.0,0,13.75
945,0,2,1.0,0,14.25
946,0,1,0.5,1,6.0
947,0,1,0.5,0,0.33
948,2,0,1.0,0,0.25
949,1,0,0.5,0,0.67
950,1,0,0.5,0,1.0
951,1,0,0.5,0,1.33
952,1,0,0.5,1,2.5
953,1,0,0.5,0,3.0
954,1,0,0.5,0,3.5
955,1,0,0.5,1,2.67
956,1,0,0.5,1,3.0
957,2,0,1.0,0,3.67
958,2,0,1.0,0,4.33
959,2,0,1.0,0,5.0
960,2,0,1.0,0,5.67
961,2,0,1.0,0,3.8
962,2,0,1.0,0,4.2
963,3,0,1.5,0,4.8
964,3,0,1.5,0,6.75
965,3,0,1.5,0,7.5
966,3,0,1.5,0,8.25
967,3,0,1.5,0,9.0
968,5,0,2.5,1,8.0
969,4,0,2.0,0,8.8
970,4,0,2.0,0,9.6
971,4,0,2.0,0,10.4
972,4,0,2.0,0,11.2
973,4,0,2.0,0,12.0
974,5,0,2.5,0,13.0
975,6,0,3.0,0,11.67
976,5,0,2.5,0,12.5
977,5,0,2.5,0,13.33
978,5,0,2.5,0,14.17
979,5,0,2.5,0,15.0
980,5,0,2.5,0,15.83
981,7,0,3.5,0,12.62
982,6,0,3.0,0,13.38
983,6,0,3.0,0,14.12
984,7,0,3.5,0,17.14
985,7,0,3.5,0,18.14
986,7,0,3.5,0,19.14
987,7,0,3.5,0,20.14
988,7,0,3.5,0,21.14
989,7,0,3.5,1,22.14
990,7,0,3.5,0,23.14
991,6,0,3.0,0,20.83
992,5,0,2.5,0,15.83
993,4,0,2.0,0,11.5
994,3,0,1.5,0,7.67
995,2,0,1.0,0,5.4
996,1,0,0.5,0,2.6
997,0,0,0.0,0,0.0
998,0,0,0.0,0,0.0
999,0,0,0.0,1,0.0
1000,0,0,0.0,0,0.0
1001,0,0,0.0,0,0.0
1002,0,0,0.0,1,0.0
1003,0,0,0.0,0,0.0
1004,0,0,0.0,1,0.0
1005,0,0,0.0,1,0.0
1006,0,0,0.0,0,0.0
1007,0,0,0.0,0,0.0
1008,0,0,0.0,1,0.0
1009,0,0,0.0,0,0.0
1010,0,0,0.0,1,0.0
1011,0,0,0.0,0,0.0
1012,0,0,0.0,1,0.0
1013,0,0,0.0,1,0.0
1014,0,0,0.0,0,0.0
1015,0,0,0.0,0,0.0
1016,0,0,0.0,1,0.0
