episode,decision,simulation_time,state,action,next_state,we_waiting_time,ns_waiting_time,total_waiting_time,we_queue,ns_queue,total_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
3,12,528.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.0,5.86,7,7,10,0.3846,0.0586,0.35,0.0385,-0.0293,-0.07,0.0115,0.0,-0.0877,-0.104,-0.1118,0.99,26
3,13,554.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.86,6.43,7,7,9,0.3462,0.0643,0.35,0.0346,-0.0321,-0.07,0.0104,0.0,-0.0918,-0.1118,-0.1194,0.99,26
3,14,600.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.43,16.57,7,7,21,0.4565,0.1657,0.35,0.0457,-0.0829,-0.07,0.0137,0.0,-0.1392,-0.1072,-0.1201,0.99,46
3,15,666.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.57,25.57,7,7,30,0.4545,0.2557,0.35,0.0455,-0.1279,-0.07,0.0136,0.0,-0.1842,-0.1658,-0.1753,0.99,66
3,16,762.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.57,41.86,7,7,44,0.4583,0.4186,0.35,0.0458,-0.2093,-0.07,0.0137,0.0,-0.2655,-0.1973,-0.2117,0.99,96
3,17,808.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.86,17.29,7,7,20,0.4348,0.1729,0.35,0.0435,-0.0864,-0.07,0.013,0.0,-0.1434,-0.1254,-0.138,0.99,46
3,18,854.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,17.29,15.43,7,7,19,0.413,0.1543,0.35,0.0413,-0.0771,-0.07,0.0124,0.0,-0.1348,-0.1201,-0.1323,0.99,46
3,19,900.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,15.43,16.57,7,7,18,0.3913,0.1657,0.35,0.0391,-0.0829,-0.07,0.0117,0.0,-0.1411,-0.1323,-0.1439,0.99,46
3,20,966.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.57,26.43,7,7,29,0.4394,0.2643,0.35,0.0439,-0.1321,-0.07,0.0132,0.0,-0.189,-0.1753,-0.1843,0.99,66
3,21,992.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.43,6.57,7,7,9,0.3462,0.0657,0.35,0.0346,-0.0329,-0.07,0.0104,0.0,-0.0925,-0.0847,-0.0962,0.99,26
3,22,1058.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.57,26.43,7,7,19,0.2879,0.2643,0.35,0.0288,-0.1321,-0.07,0.0086,0.0,-0.1935,-0.1843,-0.1939,0.99,66
3,23,1154.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.43,40.14,7,7,23,0.2396,0.4014,0.35,0.024,-0.2007,-0.07,0.0072,0.0,-0.2635,-0.2117,-0.2256,0.99,96
3,24,1180.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.14,8.14,7,7,4,0.1538,0.0814,0.35,0.0154,-0.0407,-0.07,0.0046,0.0,-0.1061,-0.0962,-0.1079,0.99,26
3,25,1206.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.14,6.57,7,7,5,0.1923,0.0657,0.35,0.0192,-0.0329,-0.07,0.0058,0.0,-0.0971,-0.1194,-0.1279,0.99,26
3,26,1252.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.57,15.0,7,7,10,0.2174,0.15,0.35,0.0217,-0.075,-0.07,0.0065,0.0,-0.1385,-0.1439,-0.1549,0.99,46
3,27,1348.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.0,39.57,7,7,23,0.2396,0.3957,0.35,0.024,-0.1979,-0.07,0.0072,0.0,-0.2607,-0.2175,-0.2315,0.99,96
